step,time,step time (ms)
16180,2016-02-11T01:05:07.335765,16.664981842
16190,2016-02-11T01:05:07.524817,16.3729190826
16200,2016-02-11T01:05:07.708045,15.8500671387
16210,2016-02-11T01:05:07.887324,19.5710659027
16220,2016-02-11T01:05:08.066333,15.5758857727
16230,2016-02-11T01:05:08.257181,20.6201076508
16240,2016-02-11T01:05:08.444448,18.3110237122
16250,2016-02-11T01:05:08.655019,34.0189933777
16260,2016-02-11T01:05:08.981073,22.3078727722
16270,2016-02-11T01:05:09.287270,34.9090099335
16280,2016-02-11T01:05:09.575708,27.8608798981
16290,2016-02-11T01:05:09.776177,19.5128917694
16300,2016-02-11T01:05:09.998554,24.0178108215
16310,2016-02-11T01:05:10.307912,28.4450054169
16320,2016-02-11T01:05:10.617323,33.2050323486
16330,2016-02-11T01:05:10.945609,28.4199714661
16340,2016-02-11T01:05:11.197403,20.9009647369
16350,2016-02-11T01:05:11.456052,25.2230167389
16360,2016-02-11T01:05:11.650158,17.7040100098
16370,2016-02-11T01:05:11.861170,27.8091430664
16380,2016-02-11T01:05:12.045487,19.5360183716
16390,2016-02-11T01:05:12.227261,18.0950164795
16400,2016-02-11T01:05:12.407456,16.6001319885
16410,2016-02-11T01:05:12.594195,18.4268951416
16420,2016-02-11T01:05:12.764351,15.8131122589
16430,2016-02-11T01:05:12.944467,16.1380767822
16440,2016-02-11T01:05:13.136790,21.43907547
16450,2016-02-11T01:05:13.336491,17.6842212677
16460,2016-02-11T01:05:13.518758,16.2658691406
16470,2016-02-11T01:05:13.711459,20.1230049133
16480,2016-02-11T01:05:13.963831,29.0958881378
16490,2016-02-11T01:05:14.266821,35.2830886841
16500,2016-02-11T01:05:20.953770,20.1289653778
16510,2016-02-11T01:05:21.137331,19.3989276886
16520,2016-02-11T01:05:21.321761,18.5339450836
16530,2016-02-11T01:05:21.505472,18.4569358826
16540,2016-02-11T01:05:21.694953,17.0209407806
16550,2016-02-11T01:05:21.906223,17.1239376068
16560,2016-02-11T01:05:22.085296,16.371011734
16570,2016-02-11T01:05:22.271786,19.3870067596
16580,2016-02-11T01:05:22.461804,18.7609195709
16590,2016-02-11T01:05:22.660195,19.3099975586
16600,2016-02-11T01:05:22.849170,18.7389850616
16610,2016-02-11T01:05:23.037789,18.1949138641
16620,2016-02-11T01:05:23.222545,19.0560817719
16630,2016-02-11T01:05:23.404723,16.9589519501
16640,2016-02-11T01:05:23.602661,19.0479755402
16650,2016-02-11T01:05:23.797363,18.9001560211
16660,2016-02-11T01:05:24.100831,23.1668949127
16670,2016-02-11T01:05:24.382407,19.5560455322
16680,2016-02-11T01:05:24.580989,19.4201469421
16690,2016-02-11T01:05:24.778247,18.3439254761
16700,2016-02-11T01:05:24.960730,16.7088508606
16710,2016-02-11T01:05:25.148765,16.7579650879
16720,2016-02-11T01:05:25.335212,20.8530426025
16730,2016-02-11T01:05:25.532960,20.3518867493
16740,2016-02-11T01:05:25.727291,16.2031650543
16750,2016-02-11T01:05:25.918745,18.9518928528
16760,2016-02-11T01:05:26.110461,17.3192024231
16770,2016-02-11T01:05:26.297905,16.7150497437
16780,2016-02-11T01:05:26.490831,16.529083252
16790,2016-02-11T01:05:26.674200,19.4718837738
16800,2016-02-11T01:05:26.866441,20.0028419495
16810,2016-02-11T01:05:27.065571,16.0491466522
16820,2016-02-11T01:05:27.256316,18.424987793
16830,2016-02-11T01:05:27.441182,19.4501876831
16840,2016-02-11T01:05:27.626057,19.1829204559
16850,2016-02-11T01:05:27.841955,22.647857666
16860,2016-02-11T01:05:28.081342,19.6509361267
16870,2016-02-11T01:05:28.316647,19.2420482635
16880,2016-02-11T01:05:28.495922,16.0701274872
16890,2016-02-11T01:05:28.686672,18.8829898834
16900,2016-02-11T01:05:28.919406,31.6128730774
16910,2016-02-11T01:05:29.194968,23.8208770752
16920,2016-02-11T01:05:29.454393,18.1720256805
16930,2016-02-11T01:05:29.679245,24.4569778442
16940,2016-02-11T01:05:29.880894,20.6570625305
16950,2016-02-11T01:05:30.081608,18.6491012573
16960,2016-02-11T01:05:30.301365,17.6160335541
16970,2016-02-11T01:05:30.497605,20.1518535614
16980,2016-02-11T01:05:30.698136,20.0750827789
16990,2016-02-11T01:05:30.891271,19.5741653442
17000,2016-02-11T01:05:36.915505,35.7909202576
17010,2016-02-11T01:05:37.102210,17.5879001617
17020,2016-02-11T01:05:37.290227,17.256975174
17030,2016-02-11T01:05:37.481685,19.1578865051
17040,2016-02-11T01:05:37.670335,17.6799297333
17050,2016-02-11T01:05:38.460411,18.7299251556
17060,2016-02-11T01:05:38.652343,19.5090770721
17070,2016-02-11T01:05:38.877406,42.4840450287
17080,2016-02-11T01:05:39.168410,24.8699188232
17090,2016-02-11T01:05:39.410983,19.7291374207
17100,2016-02-11T01:05:39.607488,19.1950798035
17110,2016-02-11T01:05:39.799564,16.2758827209
17120,2016-02-11T01:05:39.995873,19.8390483856
17130,2016-02-11T01:05:40.187348,22.0849514008
17140,2016-02-11T01:05:40.375804,20.2550888062
17150,2016-02-11T01:05:40.562374,16.1638259888
17160,2016-02-11T01:05:40.757554,20.751953125
17170,2016-02-11T01:05:40.952070,19.7179317474
17180,2016-02-11T01:05:41.141701,19.4180011749
17190,2016-02-11T01:05:41.329425,19.8969841003
17200,2016-02-11T01:05:41.516618,18.9938545227
17210,2016-02-11T01:05:41.712617,19.9310779572
17220,2016-02-11T01:05:41.948905,18.1438922882
17230,2016-02-11T01:05:42.136451,20.0688838959
17240,2016-02-11T01:05:42.328834,18.324136734
17250,2016-02-11T01:05:42.533092,19.1757678986
17260,2016-02-11T01:05:42.723215,18.8109874725
17270,2016-02-11T01:05:42.917540,16.7889595032
17280,2016-02-11T01:05:43.116128,20.1189517975
17290,2016-02-11T01:05:43.311377,16.5967941284
17300,2016-02-11T01:05:43.500676,17.2810554504
17310,2016-02-11T01:05:43.684171,19.387960434
17320,2016-02-11T01:05:43.900122,25.6278514862
17330,2016-02-11T01:05:44.156921,24.0199565887
17340,2016-02-11T01:05:44.408056,24.482011795
17350,2016-02-11T01:05:44.598116,16.7798995972
17360,2016-02-11T01:05:44.775854,16.1991119385
17370,2016-02-11T01:05:44.960199,16.6690349579
17380,2016-02-11T01:05:45.136317,17.2657966614
17390,2016-02-11T01:05:45.321337,18.5968875885
17400,2016-02-11T01:05:45.519877,19.8719501495
17410,2016-02-11T01:05:45.714570,17.284154892
17420,2016-02-11T01:05:45.897937,21.4750766754
17430,2016-02-11T01:05:46.088860,17.7309513092
17440,2016-02-11T01:05:46.281385,16.5960788727
17450,2016-02-11T01:05:46.472153,16.7691707611
17460,2016-02-11T01:05:46.658284,18.1839466095
17470,2016-02-11T01:05:46.877778,34.1899394989
17480,2016-02-11T01:05:47.087521,16.6120529175
17490,2016-02-11T01:05:47.267738,15.8898830414
17500,2016-02-11T01:05:53.196110,18.9599990845
17510,2016-02-11T01:05:53.393390,20.9558010101
17520,2016-02-11T01:05:53.573008,15.7480239868
17530,2016-02-11T01:05:53.759716,18.5039043427
17540,2016-02-11T01:05:54.030785,31.2781333923
17550,2016-02-11T01:05:54.290773,23.0882167816
17560,2016-02-11T01:05:54.522266,17.9491043091
17570,2016-02-11T01:05:54.710250,19.6437835693
17580,2016-02-11T01:05:54.895177,16.2651538849
17590,2016-02-11T01:05:55.079175,19.1411972046
17600,2016-02-11T01:05:55.881409,19.13189888
17610,2016-02-11T01:05:56.061417,16.1020755768
17620,2016-02-11T01:05:56.247691,18.5809135437
17630,2016-02-11T01:05:56.435555,20.073890686
17640,2016-02-11T01:05:56.624434,17.1329975128
17650,2016-02-11T01:05:56.815327,19.7510719299
17660,2016-02-11T01:05:57.062117,19.5441246033
17670,2016-02-11T01:05:57.248849,18.9940929413
17680,2016-02-11T01:05:57.437863,19.6092128754
17690,2016-02-11T01:05:57.628103,16.8399810791
17700,2016-02-11T01:05:57.812150,16.9861316681
17710,2016-02-11T01:05:57.989587,16.0388946533
17720,2016-02-11T01:05:58.176081,15.4728889465
17730,2016-02-11T01:05:58.362184,19.2131996155
17740,2016-02-11T01:05:58.548997,20.339012146
17750,2016-02-11T01:05:58.729960,17.13514328
17760,2016-02-11T01:05:59.002192,28.7079811096
17770,2016-02-11T01:05:59.263982,23.2400894165
17780,2016-02-11T01:05:59.494444,21.5389728546
17790,2016-02-11T01:05:59.691589,18.3749198914
17800,2016-02-11T01:05:59.874325,20.6730365753
17810,2016-02-11T01:06:00.058390,18.2020664215
17820,2016-02-11T01:06:00.256180,20.5891132355
17830,2016-02-11T01:06:00.440023,16.9191360474
17840,2016-02-11T01:06:00.632098,19.779920578
17850,2016-02-11T01:06:00.820041,16.46900177
17860,2016-02-11T01:06:01.002970,17.6091194153
17870,2016-02-11T01:06:01.195651,19.0200805664
17880,2016-02-11T01:06:01.383544,19.2329883575
17890,2016-02-11T01:06:01.575652,21.4920043945
17900,2016-02-11T01:06:01.772385,18.9969539642
17910,2016-02-11T01:06:02.011872,16.5650844574
17920,2016-02-11T01:06:02.199658,16.1969661713
17930,2016-02-11T01:06:02.384144,19.7010040283
17940,2016-02-11T01:06:02.576417,16.7789459229
17950,2016-02-11T01:06:02.775267,19.1569328308
17960,2016-02-11T01:06:02.956927,18.0938243866
17970,2016-02-11T01:06:03.146450,17.8198814392
17980,2016-02-11T01:06:03.335752,15.9029960632
17990,2016-02-11T01:06:03.536097,19.0401077271
18000,2016-02-11T01:06:09.788123,18.7501907349
18010,2016-02-11T01:06:09.979609,18.0490016937
18020,2016-02-11T01:06:10.176980,19.3419456482
18030,2016-02-11T01:06:10.374037,20.7099914551
18040,2016-02-11T01:06:10.566441,18.2061195374
18050,2016-02-11T01:06:10.759704,19.0370082855
18060,2016-02-11T01:06:10.947249,17.4870491028
18070,2016-02-11T01:06:11.190740,20.7870006561
18080,2016-02-11T01:06:11.382648,18.2008743286
18090,2016-02-11T01:06:11.563547,16.5960788727
18100,2016-02-11T01:06:11.758921,17.2998905182
18110,2016-02-11T01:06:12.013021,19.9460983276
18120,2016-02-11T01:06:12.208979,20.4410552979
18130,2016-02-11T01:06:12.406422,17.3859596252
18140,2016-02-11T01:06:12.597501,18.835067749
18150,2016-02-11T01:06:13.518743,16.7870521545
18160,2016-02-11T01:06:13.710868,19.0458297729
18170,2016-02-11T01:06:14.005186,44.6300506592
18180,2016-02-11T01:06:14.273232,23.9479541779
18190,2016-02-11T01:06:14.503366,15.7990455627
18200,2016-02-11T01:06:14.704051,16.7081356049
18210,2016-02-11T01:06:14.887211,15.7840251923
18220,2016-02-11T01:06:15.079104,16.3969993591
18230,2016-02-11T01:06:15.268958,16.3440704346
18240,2016-02-11T01:06:15.476260,23.4742164612
18250,2016-02-11T01:06:15.691072,18.3148384094
18260,2016-02-11T01:06:15.908681,16.4859294891
18270,2016-02-11T01:06:16.127590,23.3550071716
18280,2016-02-11T01:06:16.327791,19.0558433533
18290,2016-02-11T01:06:16.514634,18.1639194489
18300,2016-02-11T01:06:16.705578,18.9700126648
18310,2016-02-11T01:06:16.910202,23.0638980865
18320,2016-02-11T01:06:17.097667,16.6320800781
18330,2016-02-11T01:06:17.286527,19.8509693146
18340,2016-02-11T01:06:17.473124,19.9570655823
18350,2016-02-11T01:06:17.672765,24.1420269012
18360,2016-02-11T01:06:17.881124,19.4389820099
18370,2016-02-11T01:06:18.074861,18.5399055481
18380,2016-02-11T01:06:18.260992,16.0050392151
18390,2016-02-11T01:06:18.448524,19.48595047
18400,2016-02-11T01:06:18.645786,19.1099643707
18410,2016-02-11T01:06:18.853288,30.7860374451
18420,2016-02-11T01:06:19.165133,27.8260707855
18430,2016-02-11T01:06:19.431185,21.2919712067
18440,2016-02-11T01:06:19.648237,16.2551403046
18450,2016-02-11T01:06:19.842147,19.7381973267
18460,2016-02-11T01:06:20.049268,27.5859832764
18470,2016-02-11T01:06:20.259490,17.4400806427
18480,2016-02-11T01:06:20.452593,18.5179710388
18490,2016-02-11T01:06:20.652897,19.0479755402
18500,2016-02-11T01:06:27.638096,17.3408985138
18510,2016-02-11T01:06:27.827769,18.7261104584
18520,2016-02-11T01:06:28.008257,16.4289474487
18530,2016-02-11T01:06:28.195522,18.7938213348
18540,2016-02-11T01:06:28.386641,19.3660259247
18550,2016-02-11T01:06:28.570803,18.6400413513
18560,2016-02-11T01:06:28.752442,21.1520195007
18570,2016-02-11T01:06:29.034163,38.1560325623
18580,2016-02-11T01:06:29.320063,23.5199928284
18590,2016-02-11T01:06:29.545703,16.0160064697
18600,2016-02-11T01:06:29.734927,17.205953598
18610,2016-02-11T01:06:29.922482,16.4849758148
18620,2016-02-11T01:06:30.110479,18.177986145
18630,2016-02-11T01:06:30.295908,20.0159549713
18640,2016-02-11T01:06:30.483233,16.1709785461
18650,2016-02-11T01:06:30.684815,19.6208953857
18660,2016-02-11T01:06:30.861735,16.91198349
18670,2016-02-11T01:06:31.052459,20.6990242004
18680,2016-02-11T01:06:31.228578,16.8061256409
18690,2016-02-11T01:06:31.415300,20.2081203461
18700,2016-02-11T01:06:32.267695,18.8620090485
18710,2016-02-11T01:06:32.455432,16.1130428314
18720,2016-02-11T01:06:32.643654,18.0060863495
18730,2016-02-11T01:06:32.835462,20.6968784332
18740,2016-02-11T01:06:33.019114,16.3018703461
18750,2016-02-11T01:06:33.199656,18.5878276825
18760,2016-02-11T01:06:33.380262,19.366979599
18770,2016-02-11T01:06:33.557114,16.4310932159
18780,2016-02-11T01:06:33.744079,16.6912078857
18790,2016-02-11T01:06:34.004496,31.8310260773
18800,2016-02-11T01:06:34.293774,21.5260982513
18810,2016-02-11T01:06:34.541710,18.0850028992
18820,2016-02-11T01:06:34.747819,19.2759037018
18830,2016-02-11T01:06:34.936110,18.7599658966
18840,2016-02-11T01:06:35.123661,16.608953476
18850,2016-02-11T01:06:35.303959,19.7951793671
18860,2016-02-11T01:06:35.486198,15.9530639648
18870,2016-02-11T01:06:35.688506,20.9720134735
18880,2016-02-11T01:06:35.871070,19.1919803619
18890,2016-02-11T01:06:36.054165,19.2921161652
18900,2016-02-11T01:06:36.238849,15.8779621124
18910,2016-02-11T01:06:36.420101,16.3660049438
18920,2016-02-11T01:06:36.597187,16.1788463593
18930,2016-02-11T01:06:36.776049,17.1618461609
18940,2016-02-11T01:06:36.987181,18.2590484619
18950,2016-02-11T01:06:37.172505,16.2580013275
18960,2016-02-11T01:06:37.354506,17.6780223846
18970,2016-02-11T01:06:37.537798,19.0551280975
18980,2016-02-11T01:06:37.723007,18.1407928467
18990,2016-02-11T01:06:37.903366,19.4320678711
19000,2016-02-11T01:06:50.798390,22.6650238037
19010,2016-02-11T01:06:51.026284,17.9100036621
19020,2016-02-11T01:06:51.219205,19.9139118195
19030,2016-02-11T01:06:51.397178,16.0200595856
19040,2016-02-11T01:06:51.585674,19.3099975586
19050,2016-02-11T01:06:51.768943,16.2098407745
19060,2016-02-11T01:06:51.988526,16.3087844849
19070,2016-02-11T01:06:52.179408,16.6821479797
19080,2016-02-11T01:06:52.367580,20.0159549713
19090,2016-02-11T01:06:52.553158,19.4790363312
19100,2016-02-11T01:06:52.736047,19.0551280975
19110,2016-02-11T01:06:52.922946,17.1489715576
19120,2016-02-11T01:06:53.104069,16.3898468018
19130,2016-02-11T01:06:53.281964,16.429901123
19140,2016-02-11T01:06:53.462243,19.3178653717
19150,2016-02-11T01:06:53.645969,20.4019546509
19160,2016-02-11T01:06:53.838736,20.7078456879
19170,2016-02-11T01:06:54.140849,26.5939235687
19180,2016-02-11T01:06:54.414642,26.4658927917
19190,2016-02-11T01:06:54.655214,19.024848938
19200,2016-02-11T01:06:54.842278,17.9929733276
19210,2016-02-11T01:06:55.024599,16.2739753723
19220,2016-02-11T01:06:55.211269,19.1040039062
19230,2016-02-11T01:06:55.401662,20.4560756683
19240,2016-02-11T01:06:55.592970,18.4729099274
19250,2016-02-11T01:06:56.452502,20.886182785
19260,2016-02-11T01:06:56.635721,21.3489532471
19270,2016-02-11T01:06:56.829890,18.8539028168
19280,2016-02-11T01:06:57.049181,16.2558555603
19290,2016-02-11T01:06:57.232295,16.0629749298
19300,2016-02-11T01:06:57.416225,19.5670127869
19310,2016-02-11T01:06:57.601642,19.070148468
19320,2016-02-11T01:06:57.786350,18.6228752136
19330,2016-02-11T01:06:57.981752,17.6899433136
19340,2016-02-11T01:06:58.168547,16.998052597
19350,2016-02-11T01:06:58.352233,19.2139148712
19360,2016-02-11T01:06:58.544254,20.1427936554
19370,2016-02-11T01:06:58.727638,21.1520195007
19380,2016-02-11T01:06:58.972974,30.0660133362
19390,2016-02-11T01:06:59.284911,27.5809764862
19400,2016-02-11T01:06:59.530584,23.0119228363
19410,2016-02-11T01:06:59.753810,18.8679695129
19420,2016-02-11T01:06:59.944578,21.2948322296
19430,2016-02-11T01:07:00.125745,16.5109634399
19440,2016-02-11T01:07:00.311237,16.0779953003
19450,2016-02-11T01:07:00.503371,19.39702034
19460,2016-02-11T01:07:00.677929,16.8747901917
19470,2016-02-11T01:07:00.859876,15.8181190491
19480,2016-02-11T01:07:01.050470,17.8978443146
19490,2016-02-11T01:07:01.234467,17.0052051544
19500,2016-02-11T01:07:07.134311,23.5850811005
19510,2016-02-11T01:07:07.318464,17.5521373749
19520,2016-02-11T01:07:07.506213,16.9479846954
19530,2016-02-11T01:07:07.686631,17.1220302582
19540,2016-02-11T01:07:07.875089,21.2409496307
19550,2016-02-11T01:07:08.054605,21.2609767914
19560,2016-02-11T01:07:08.235889,18.1210041046
19570,2016-02-11T01:07:08.423440,18.9139842987
19580,2016-02-11T01:07:08.601020,18.4772014618
19590,2016-02-11T01:07:08.799765,20.8129882812
19600,2016-02-11T01:07:09.080529,24.2409706116
19610,2016-02-11T01:07:09.369588,27.8928279877
19620,2016-02-11T01:07:09.603641,21.7020511627
19630,2016-02-11T01:07:09.807804,19.1569328308
19640,2016-02-11T01:07:09.987837,15.7251358032
19650,2016-02-11T01:07:10.171350,15.9108638763
19660,2016-02-11T01:07:10.364285,16.9169902802
19670,2016-02-11T01:07:10.556770,19.9868679047
19680,2016-02-11T01:07:10.746826,19.7608470917
19690,2016-02-11T01:07:10.926704,19.1760063171
19700,2016-02-11T01:07:11.113341,18.3529853821
19710,2016-02-11T01:07:11.291817,18.3091163635
19720,2016-02-11T01:07:11.477913,19.0789699554
19730,2016-02-11T01:07:11.669780,16.0739421844
19740,2016-02-11T01:07:11.853218,19.159078598
19750,2016-02-11T01:07:12.068623,18.4750556946
19760,2016-02-11T01:07:12.259185,19.5019245148
19770,2016-02-11T01:07:12.445629,16.4370536804
19780,2016-02-11T01:07:12.631081,16.5359973907
19790,2016-02-11T01:07:12.810037,16.5960788727
19800,2016-02-11T01:07:13.564978,20.1630592346
19810,2016-02-11T01:07:13.755581,21.3561058044
19820,2016-02-11T01:07:14.012022,28.4361839294
19830,2016-02-11T01:07:14.326145,30.7531356812
19840,2016-02-11T01:07:14.576315,23.5941410065
19850,2016-02-11T01:07:14.781121,18.1131362915
19860,2016-02-11T01:07:14.964087,17.2159671783
19870,2016-02-11T01:07:15.154820,16.7961120605
19880,2016-02-11T01:07:15.336797,19.6239948273
19890,2016-02-11T01:07:15.515056,16.263961792
19900,2016-02-11T01:07:15.702438,19.2620754242
19910,2016-02-11T01:07:15.894189,20.3199386597
19920,2016-02-11T01:07:16.081340,18.8629627228
19930,2016-02-11T01:07:16.270016,16.0501003265
19940,2016-02-11T01:07:16.460884,20.859003067
19950,2016-02-11T01:07:16.647934,15.8319473267
19960,2016-02-11T01:07:16.835623,19.5300579071
19970,2016-02-11T01:07:17.055373,18.9828872681
19980,2016-02-11T01:07:17.246049,18.8431739807
19990,2016-02-11T01:07:17.435885,18.9130306244
20000,2016-02-11T01:07:23.484699,17.3900127411
20010,2016-02-11T01:07:23.663946,19.2580223083
20020,2016-02-11T01:07:23.844624,19.9480056763
20030,2016-02-11T01:07:24.145024,23.0278968811
20040,2016-02-11T01:07:24.443430,27.028799057
20050,2016-02-11T01:07:24.674950,16.0000324249
20060,2016-02-11T01:07:24.866344,17.6060199738
20070,2016-02-11T01:07:25.050591,17.6019668579
20080,2016-02-11T01:07:25.232745,16.1561965942
20090,2016-02-11T01:07:25.428154,18.8999176025
20100,2016-02-11T01:07:25.608999,17.2669887543
20110,2016-02-11T01:07:25.791406,18.4788703918
20120,2016-02-11T01:07:25.971526,15.9981250763
20130,2016-02-11T01:07:26.165357,20.299911499
20140,2016-02-11T01:07:26.351247,16.5748596191
20150,2016-02-11T01:07:26.542499,17.4100399017
20160,2016-02-11T01:07:26.731914,19.4621086121
20170,2016-02-11T01:07:26.940817,23.1637954712
20180,2016-02-11T01:07:27.124555,16.303062439
20190,2016-02-11T01:07:27.318698,18.3048248291
20200,2016-02-11T01:07:27.503652,19.5419788361
20210,2016-02-11T01:07:27.701469,20.0560092926
20220,2016-02-11T01:07:27.885220,17.4911022186
20230,2016-02-11T01:07:28.068778,18.6059474945
20240,2016-02-11T01:07:28.258335,16.8418884277
20250,2016-02-11T01:07:28.444808,16.8972015381
20260,2016-02-11T01:07:28.626515,16.4580345154
20270,2016-02-11T01:07:28.816626,16.0858631134
20280,2016-02-11T01:07:29.098730,25.2439975739
20290,2016-02-11T01:07:29.368882,26.8349647522
20300,2016-02-11T01:07:29.613676,22.9299068451
20310,2016-02-11T01:07:29.822977,19.4439888
20320,2016-02-11T01:07:30.002322,19.4990634918
20330,2016-02-11T01:07:30.184638,16.8352127075
20340,2016-02-11T01:07:30.374133,17.7450180054
20350,2016-02-11T01:07:31.127108,17.0850753784
20360,2016-02-11T01:07:31.320999,19.5801258087
20370,2016-02-11T01:07:31.504955,17.7309513092
20380,2016-02-11T01:07:31.694166,17.3001289368
20390,2016-02-11T01:07:31.892041,27.6608467102
20400,2016-02-11T01:07:32.094436,16.7920589447
20410,2016-02-11T01:07:32.277716,16.028881073
20420,2016-02-11T01:07:32.463737,16.7009830475
20430,2016-02-11T01:07:32.655464,20.2519893646
20440,2016-02-11T01:07:32.840834,16.685962677
20450,2016-02-11T01:07:33.026448,18.5971260071
20460,2016-02-11T01:07:33.213759,19.6950435638
20470,2016-02-11T01:07:33.403877,19.3440914154
20480,2016-02-11T01:07:33.591292,20.6129550934
20490,2016-02-11T01:07:33.772297,19.7911262512
20500,2016-02-11T01:07:40.025374,21.8250751495
20510,2016-02-11T01:07:40.207880,19.4199085236
20520,2016-02-11T01:07:40.400296,16.9100761414
20530,2016-02-11T01:07:40.581006,18.7270641327
20540,2016-02-11T01:07:40.769819,19.2041397095
20550,2016-02-11T01:07:40.948443,19.0668106079
20560,2016-02-11T01:07:41.131343,16.300201416
20570,2016-02-11T01:07:41.318001,20.5810070038
20580,2016-02-11T01:07:41.503864,19.4618701935
20590,2016-02-11T01:07:41.694639,16.2789821625
20600,2016-02-11T01:07:41.901145,26.2680053711
20610,2016-02-11T01:07:42.106057,22.1350193024
20620,2016-02-11T01:07:42.290305,17.9648399353
20630,2016-02-11T01:07:42.481644,19.6781158447
20640,2016-02-11T01:07:42.666751,16.7009830475
20650,2016-02-11T01:07:42.859772,17.9800987244
20660,2016-02-11T01:07:43.044767,15.5138969421
20670,2016-02-11T01:07:43.237954,21.6498374939
20680,2016-02-11T01:07:43.428312,15.6691074371
20690,2016-02-11T01:07:43.612565,16.0489082336
20700,2016-02-11T01:07:43.793107,16.3338184357
20710,2016-02-11T01:07:44.068204,38.2552146912
20720,2016-02-11T01:07:44.380787,27.5239944458
20730,2016-02-11T01:07:44.619905,21.2750434875
20740,2016-02-11T01:07:44.824225,17.0757770538
20750,2016-02-11T01:07:45.012994,18.0780887604
20760,2016-02-11T01:07:45.206389,18.6231136322
20770,2016-02-11T01:07:45.402085,20.366191864
20780,2016-02-11T01:07:45.594867,19.8798179626
20790,2016-02-11T01:07:45.782020,18.5558795929
20800,2016-02-11T01:07:45.973518,16.5910720825
20810,2016-02-11T01:07:46.154066,16.2169933319
20820,2016-02-11T01:07:46.341809,16.0529613495
20830,2016-02-11T01:07:46.535679,16.9899463654
20840,2016-02-11T01:07:46.729655,18.8820362091
20850,2016-02-11T01:07:46.951052,23.7798690796
20860,2016-02-11T01:07:47.136411,16.1800384521
20870,2016-02-11T01:07:47.325324,16.8869495392
20880,2016-02-11T01:07:47.513229,17.5719261169
20890,2016-02-11T01:07:47.704996,17.3449516296
20900,2016-02-11T01:07:48.626896,17.2889232635
20910,2016-02-11T01:07:48.814419,16.930103302
20920,2016-02-11T01:07:49.118631,26.6921520233
20930,2016-02-11T01:07:49.403864,22.9840278625
20940,2016-02-11T01:07:49.648073,25.041103363
20950,2016-02-11T01:07:49.847858,19.5360183716
20960,2016-02-11T01:07:50.038506,17.618894577
20970,2016-02-11T01:07:50.218520,18.0418491364
20980,2016-02-11T01:07:50.406517,17.0159339905
20990,2016-02-11T01:07:50.602718,19.681930542
21000,2016-02-11T01:07:56.571776,18.5508728027
21010,2016-02-11T01:07:56.767659,19.6290016174
21020,2016-02-11T01:07:56.985984,16.7720317841
21030,2016-02-11T01:07:57.178696,17.3630714417
21040,2016-02-11T01:07:57.360275,19.0851688385
21050,2016-02-11T01:07:57.544812,15.9540176392
21060,2016-02-11T01:07:57.729261,16.7829990387
21070,2016-02-11T01:07:57.921854,19.898891449
21080,2016-02-11T01:07:58.113665,16.8797969818
21090,2016-02-11T01:07:58.308112,19.3729400635
21100,2016-02-11T01:07:58.493634,16.4070129395
21110,2016-02-11T01:07:58.686984,18.3420181274
21120,2016-02-11T01:07:58.896539,31.1751365662
21130,2016-02-11T01:07:59.212640,33.1299304962
21140,2016-02-11T01:07:59.502093,25.8181095123
21150,2016-02-11T01:07:59.750390,20.3039646149
21160,2016-02-11T01:07:59.944822,19.1149711609
21170,2016-02-11T01:08:00.125015,19.0811157227
21180,2016-02-11T01:08:00.309149,20.4288959503
21190,2016-02-11T01:08:00.504054,21.2090015411
21200,2016-02-11T01:08:00.690845,18.6219215393
21210,2016-02-11T01:08:00.872928,16.4029598236
21220,2016-02-11T01:08:01.061144,19.6070671082
21230,2016-02-11T01:08:01.239036,16.3960456848
21240,2016-02-11T01:08:01.418534,16.8039798737
21250,2016-02-11T01:08:01.602262,17.3201560974
21260,2016-02-11T01:08:01.784239,18.8069343567
21270,2016-02-11T01:08:02.003510,16.7880058289
21280,2016-02-11T01:08:02.187952,20.1668739319
21290,2016-02-11T01:08:02.371811,16.7529582977
21300,2016-02-11T01:08:02.565960,17.5521373749
21310,2016-02-11T01:08:02.761844,20.4389095306
21320,2016-02-11T01:08:02.952220,16.900062561
21330,2016-02-11T01:08:03.140561,18.9671516418
21340,2016-02-11T01:08:03.331414,16.676902771
21350,2016-02-11T01:08:03.515757,17.970085144
21360,2016-02-11T01:08:03.695641,16.5460109711
21370,2016-02-11T01:08:03.883173,23.4129428864
21380,2016-02-11T01:08:04.211382,33.4129333496
21390,2016-02-11T01:08:04.486155,21.3129520416
21400,2016-02-11T01:08:04.722576,20.2848911285
21410,2016-02-11T01:08:04.926286,18.7740325928
21420,2016-02-11T01:08:05.112269,16.3569450378
21430,2016-02-11T01:08:05.301360,18.1999206543
21440,2016-02-11T01:08:05.487864,19.7079181671
21450,2016-02-11T01:08:06.429990,21.6300487518
21460,2016-02-11T01:08:06.614426,17.3211097717
21470,2016-02-11T01:08:06.792918,16.7050361633
21480,2016-02-11T01:08:07.013590,18.5070037842
21490,2016-02-11T01:08:07.198764,19.9949741364
21500,2016-02-11T01:08:13.050755,17.5449848175
21510,2016-02-11T01:08:13.228583,16.3469314575
21520,2016-02-11T01:08:13.416086,15.8381462097
21530,2016-02-11T01:08:13.611060,19.6521282196
21540,2016-02-11T01:08:13.795859,18.2089805603
21550,2016-02-11T01:08:14.070762,43.0779457092
21560,2016-02-11T01:08:14.372759,29.3338298798
