step,time,train logp
16100,2016-02-11T01:05:05.673600,-140.509231567
16110,2016-02-11T01:05:05.866079,-133.078704834
16120,2016-02-11T01:05:06.081435,-143.165130615
16130,2016-02-11T01:05:06.341926,-141.51574707
16140,2016-02-11T01:05:06.550437,-142.966369629
16150,2016-02-11T01:05:06.734168,-140.120376587
16160,2016-02-11T01:05:06.955157,-141.569839478
16170,2016-02-11T01:05:07.144788,-129.910003662
16180,2016-02-11T01:05:07.335710,-146.720123291
16190,2016-02-11T01:05:07.524794,-144.084106445
16200,2016-02-11T01:05:07.708018,-133.538375854
16210,2016-02-11T01:05:07.887295,-131.19581604
16220,2016-02-11T01:05:08.066305,-142.736038208
16230,2016-02-11T01:05:08.257152,-135.702697754
16240,2016-02-11T01:05:08.444420,-145.931091309
16250,2016-02-11T01:05:08.654986,-143.602233887
16260,2016-02-11T01:05:08.981044,-137.901077271
16270,2016-02-11T01:05:09.287162,-136.534851074
16280,2016-02-11T01:05:09.575592,-147.464050293
16290,2016-02-11T01:05:09.776146,-134.921981812
16300,2016-02-11T01:05:09.998521,-134.324935913
16310,2016-02-11T01:05:10.307853,-136.393264771
16320,2016-02-11T01:05:10.617282,-143.34135437
16330,2016-02-11T01:05:10.945574,-138.231628418
16340,2016-02-11T01:05:11.197363,-145.410446167
16350,2016-02-11T01:05:11.456024,-140.907562256
16360,2016-02-11T01:05:11.650131,-144.479934692
16370,2016-02-11T01:05:11.861134,-131.621841431
16380,2016-02-11T01:05:12.045417,-134.52973938
16390,2016-02-11T01:05:12.227234,-142.099182129
16400,2016-02-11T01:05:12.407433,-139.124847412
16410,2016-02-11T01:05:12.594167,-141.844329834
16420,2016-02-11T01:05:12.764328,-135.693069458
16430,2016-02-11T01:05:12.944439,-139.786819458
16440,2016-02-11T01:05:13.136766,-133.435394287
16450,2016-02-11T01:05:13.336467,-140.236877441
16460,2016-02-11T01:05:13.518735,-140.091461182
16470,2016-02-11T01:05:13.711431,-127.698310852
16480,2016-02-11T01:05:13.963742,-143.502731323
16490,2016-02-11T01:05:14.266777,-138.505706787
16500,2016-02-11T01:05:20.953741,-141.866760254
16510,2016-02-11T01:05:21.137304,-144.562973022
16520,2016-02-11T01:05:21.321738,-141.532089233
16530,2016-02-11T01:05:21.505433,-144.68409729
16540,2016-02-11T01:05:21.694919,-140.942657471
16550,2016-02-11T01:05:21.906190,-137.83782959
16560,2016-02-11T01:05:22.085268,-142.112121582
16570,2016-02-11T01:05:22.271758,-133.6277771
16580,2016-02-11T01:05:22.461749,-135.197738647
16590,2016-02-11T01:05:22.660168,-135.924057007
16600,2016-02-11T01:05:22.849144,-145.679321289
16610,2016-02-11T01:05:23.037761,-139.755813599
16620,2016-02-11T01:05:23.222519,-141.063323975
16630,2016-02-11T01:05:23.404696,-139.416168213
16640,2016-02-11T01:05:23.602635,-135.189987183
16650,2016-02-11T01:05:23.797336,-138.933013916
16660,2016-02-11T01:05:24.100802,-138.228042603
16670,2016-02-11T01:05:24.382378,-134.553863525
16680,2016-02-11T01:05:24.580905,-136.449523926
16690,2016-02-11T01:05:24.778225,-142.060745239
16700,2016-02-11T01:05:24.960703,-137.788864136
16710,2016-02-11T01:05:25.148738,-133.9400177
16720,2016-02-11T01:05:25.335182,-138.240737915
16730,2016-02-11T01:05:25.532927,-136.030471802
16740,2016-02-11T01:05:25.727259,-134.348587036
16750,2016-02-11T01:05:25.918721,-137.456283569
16760,2016-02-11T01:05:26.110431,-139.338180542
16770,2016-02-11T01:05:26.297872,-135.438232422
16780,2016-02-11T01:05:26.490762,-138.616943359
16790,2016-02-11T01:05:26.674176,-147.056274414
16800,2016-02-11T01:05:26.866410,-143.43762207
16810,2016-02-11T01:05:27.065545,-146.804199219
16820,2016-02-11T01:05:27.256294,-133.83001709
16830,2016-02-11T01:05:27.441157,-141.529342651
16840,2016-02-11T01:05:27.626028,-134.988098145
16850,2016-02-11T01:05:27.841927,-134.689071655
16860,2016-02-11T01:05:28.081314,-139.644897461
16870,2016-02-11T01:05:28.316612,-147.537994385
16880,2016-02-11T01:05:28.495852,-135.5105896
16890,2016-02-11T01:05:28.686644,-133.093765259
16900,2016-02-11T01:05:28.919366,-140.728530884
16910,2016-02-11T01:05:29.194943,-136.512481689
16920,2016-02-11T01:05:29.454367,-133.842300415
16930,2016-02-11T01:05:29.679198,-133.357376099
16940,2016-02-11T01:05:29.880862,-142.674957275
16950,2016-02-11T01:05:30.081582,-130.656799316
16960,2016-02-11T01:05:30.301334,-134.554641724
16970,2016-02-11T01:05:30.497566,-140.033279419
16980,2016-02-11T01:05:30.698048,-131.157623291
16990,2016-02-11T01:05:30.891234,-131.828796387
17000,2016-02-11T01:05:36.915471,-138.706069946
17010,2016-02-11T01:05:37.102188,-134.719528198
17020,2016-02-11T01:05:37.290201,-140.147735596
17030,2016-02-11T01:05:37.481652,-137.488220215
17040,2016-02-11T01:05:37.670301,-135.369049072
17050,2016-02-11T01:05:38.460377,-141.141296387
17060,2016-02-11T01:05:38.652306,-133.175979614
17070,2016-02-11T01:05:38.877309,-127.061584473
17080,2016-02-11T01:05:39.168352,-138.452758789
17090,2016-02-11T01:05:39.410955,-131.755218506
17100,2016-02-11T01:05:39.607460,-139.373306274
17110,2016-02-11T01:05:39.799543,-142.150970459
17120,2016-02-11T01:05:39.995846,-138.205596924
17130,2016-02-11T01:05:40.187313,-135.848449707
17140,2016-02-11T01:05:40.375771,-137.598022461
17150,2016-02-11T01:05:40.562348,-134.907730103
17160,2016-02-11T01:05:40.757532,-144.083068848
17170,2016-02-11T01:05:40.952041,-140.717468262
17180,2016-02-11T01:05:41.141642,-139.117553711
17190,2016-02-11T01:05:41.329400,-139.61756897
17200,2016-02-11T01:05:41.516586,-139.332260132
17210,2016-02-11T01:05:41.712573,-139.474487305
17220,2016-02-11T01:05:41.948871,-138.460220337
17230,2016-02-11T01:05:42.136418,-136.282836914
17240,2016-02-11T01:05:42.328810,-132.286575317
17250,2016-02-11T01:05:42.533061,-132.121795654
17260,2016-02-11T01:05:42.723182,-129.850906372
17270,2016-02-11T01:05:42.917507,-144.796920776
17280,2016-02-11T01:05:43.116041,-139.613342285
17290,2016-02-11T01:05:43.311354,-141.440002441
17300,2016-02-11T01:05:43.500635,-131.225006104
17310,2016-02-11T01:05:43.684135,-134.210678101
17320,2016-02-11T01:05:43.900095,-136.199432373
17330,2016-02-11T01:05:44.156882,-126.044586182
17340,2016-02-11T01:05:44.408029,-130.770797729
17350,2016-02-11T01:05:44.598089,-134.440734863
17360,2016-02-11T01:05:44.775827,-137.7003479
17370,2016-02-11T01:05:44.960168,-137.338592529
17380,2016-02-11T01:05:45.136241,-135.083786011
17390,2016-02-11T01:05:45.321308,-131.393814087
17400,2016-02-11T01:05:45.519843,-128.546234131
17410,2016-02-11T01:05:45.714536,-139.391021729
17420,2016-02-11T01:05:45.897906,-130.713287354
17430,2016-02-11T01:05:46.088833,-137.594680786
17440,2016-02-11T01:05:46.281352,-139.297424316
17450,2016-02-11T01:05:46.472122,-142.61177063
17460,2016-02-11T01:05:46.658242,-133.769515991
17470,2016-02-11T01:05:46.877742,-129.888580322
17480,2016-02-11T01:05:47.087468,-132.302825928
17490,2016-02-11T01:05:47.267715,-133.274597168
17500,2016-02-11T01:05:53.196084,-139.383666992
17510,2016-02-11T01:05:53.393362,-136.719543457
17520,2016-02-11T01:05:53.572973,-134.364807129
17530,2016-02-11T01:05:53.759689,-138.368331909
17540,2016-02-11T01:05:54.030744,-133.99836731
17550,2016-02-11T01:05:54.290745,-135.789245605
17560,2016-02-11T01:05:54.522235,-136.154037476
17570,2016-02-11T01:05:54.710228,-132.626419067
17580,2016-02-11T01:05:54.895119,-131.565963745
17590,2016-02-11T01:05:55.079141,-132.773376465
17600,2016-02-11T01:05:55.881387,-135.19644165
17610,2016-02-11T01:05:56.061384,-130.2762146
17620,2016-02-11T01:05:56.247662,-140.431106567
17630,2016-02-11T01:05:56.435532,-140.171096802
17640,2016-02-11T01:05:56.624407,-137.382965088
17650,2016-02-11T01:05:56.815306,-132.151062012
17660,2016-02-11T01:05:57.062092,-133.748245239
17670,2016-02-11T01:05:57.248827,-135.326889038
17680,2016-02-11T01:05:57.437808,-137.945114136
17690,2016-02-11T01:05:57.628079,-135.731018066
17700,2016-02-11T01:05:57.812116,-131.020889282
17710,2016-02-11T01:05:57.989565,-129.568588257
17720,2016-02-11T01:05:58.176059,-137.722213745
17730,2016-02-11T01:05:58.362148,-129.792678833
17740,2016-02-11T01:05:58.548971,-132.64175415
17750,2016-02-11T01:05:58.729930,-136.095504761
17760,2016-02-11T01:05:59.002160,-133.290344238
17770,2016-02-11T01:05:59.263954,-139.274185181
17780,2016-02-11T01:05:59.494372,-133.868362427
17790,2016-02-11T01:05:59.691568,-139.740081787
17800,2016-02-11T01:05:59.874293,-135.607666016
17810,2016-02-11T01:06:00.058354,-137.192016602
17820,2016-02-11T01:06:00.256141,-135.583175659
17830,2016-02-11T01:06:00.439996,-133.922103882
17840,2016-02-11T01:06:00.632067,-131.222961426
17850,2016-02-11T01:06:00.820014,-133.026580811
17860,2016-02-11T01:06:01.002934,-135.415710449
17870,2016-02-11T01:06:01.195614,-138.490783691
17880,2016-02-11T01:06:01.383462,-131.07989502
17890,2016-02-11T01:06:01.575620,-137.56211853
17900,2016-02-11T01:06:01.772359,-140.679412842
17910,2016-02-11T01:06:02.011844,-135.528762817
17920,2016-02-11T01:06:02.199624,-137.77973938
17930,2016-02-11T01:06:02.384116,-127.522735596
17940,2016-02-11T01:06:02.576391,-126.390060425
17950,2016-02-11T01:06:02.775239,-133.176147461
17960,2016-02-11T01:06:02.956899,-130.254348755
17970,2016-02-11T01:06:03.146419,-137.686050415
17980,2016-02-11T01:06:03.335683,-132.232757568
17990,2016-02-11T01:06:03.536067,-130.629211426
18000,2016-02-11T01:06:09.788095,-136.150344849
18010,2016-02-11T01:06:09.979581,-131.592819214
18020,2016-02-11T01:06:10.176952,-129.395935059
18030,2016-02-11T01:06:10.374002,-132.123001099
18040,2016-02-11T01:06:10.566408,-137.98614502
18050,2016-02-11T01:06:10.759678,-135.286987305
18060,2016-02-11T01:06:10.947218,-133.060348511
18070,2016-02-11T01:06:11.190717,-134.339920044
18080,2016-02-11T01:06:11.382562,-134.431381226
18090,2016-02-11T01:06:11.563516,-131.915893555
18100,2016-02-11T01:06:11.758895,-132.739822388
18110,2016-02-11T01:06:12.012990,-125.194847107
18120,2016-02-11T01:06:12.208944,-127.718933105
18130,2016-02-11T01:06:12.406387,-133.821762085
18140,2016-02-11T01:06:12.597467,-129.260803223
18150,2016-02-11T01:06:13.518721,-132.118881226
18160,2016-02-11T01:06:13.710840,-135.37840271
18170,2016-02-11T01:06:14.005158,-128.804275513
18180,2016-02-11T01:06:14.273157,-133.92237854
18190,2016-02-11T01:06:14.503328,-125.264717102
18200,2016-02-11T01:06:14.704029,-141.374603271
18210,2016-02-11T01:06:14.887189,-137.11920166
18220,2016-02-11T01:06:15.079077,-133.160079956
18230,2016-02-11T01:06:15.268930,-128.260101318
18240,2016-02-11T01:06:15.476227,-132.715530396
18250,2016-02-11T01:06:15.691044,-131.768356323
18260,2016-02-11T01:06:15.908650,-136.248001099
18270,2016-02-11T01:06:16.127532,-129.459518433
18280,2016-02-11T01:06:16.326135,-131.396179199
18290,2016-02-11T01:06:16.514599,-125.613601685
18300,2016-02-11T01:06:16.705543,-137.334564209
18310,2016-02-11T01:06:16.910164,-131.483901978
18320,2016-02-11T01:06:17.097637,-131.133087158
18330,2016-02-11T01:06:17.286484,-133.439361572
18340,2016-02-11T01:06:17.473092,-134.173553467
18350,2016-02-11T01:06:17.672738,-139.690475464
18360,2016-02-11T01:06:17.881095,-134.289489746
18370,2016-02-11T01:06:18.074826,-126.930587769
18380,2016-02-11T01:06:18.260918,-134.170196533
18390,2016-02-11T01:06:18.448502,-125.699241638
18400,2016-02-11T01:06:18.645759,-128.813064575
18410,2016-02-11T01:06:18.853247,-129.607650757
18420,2016-02-11T01:06:19.165095,-130.758087158
18430,2016-02-11T01:06:19.431152,-132.544616699
18440,2016-02-11T01:06:19.648208,-132.954086304
18450,2016-02-11T01:06:19.842112,-130.500427246
18460,2016-02-11T01:06:20.049235,-125.198196411
18470,2016-02-11T01:06:20.259462,-125.549690247
18480,2016-02-11T01:06:20.452536,-132.549468994
18490,2016-02-11T01:06:20.652873,-133.05166626
18500,2016-02-11T01:06:27.638068,-133.956268311
18510,2016-02-11T01:06:27.827741,-130.71206665
18520,2016-02-11T01:06:28.008214,-135.566177368
18530,2016-02-11T01:06:28.195494,-127.698173523
18540,2016-02-11T01:06:28.386615,-130.618942261
18550,2016-02-11T01:06:28.570782,-133.932113647
18560,2016-02-11T01:06:28.752414,-131.841323853
18570,2016-02-11T01:06:29.034122,-127.757751465
18580,2016-02-11T01:06:29.319973,-135.86630249
18590,2016-02-11T01:06:29.545679,-131.795211792
18600,2016-02-11T01:06:29.734892,-123.274681091
18610,2016-02-11T01:06:29.922455,-130.219314575
18620,2016-02-11T01:06:30.110457,-134.206634521
18630,2016-02-11T01:06:30.295879,-134.924819946
18640,2016-02-11T01:06:30.483199,-129.128723145
18650,2016-02-11T01:06:30.684771,-127.983283997
18660,2016-02-11T01:06:30.861706,-134.120025635
18670,2016-02-11T01:06:31.052435,-128.118362427
18680,2016-02-11T01:06:31.228515,-139.673080444
18690,2016-02-11T01:06:31.415272,-136.16368103
18700,2016-02-11T01:06:32.267666,-131.464202881
18710,2016-02-11T01:06:32.455405,-129.807144165
18720,2016-02-11T01:06:32.643627,-135.90574646
18730,2016-02-11T01:06:32.835426,-129.891555786
18740,2016-02-11T01:06:33.019085,-133.680984497
18750,2016-02-11T01:06:33.199630,-135.659408569
18760,2016-02-11T01:06:33.380238,-127.158660889
18770,2016-02-11T01:06:33.557086,-126.345413208
18780,2016-02-11T01:06:33.743995,-138.414993286
18790,2016-02-11T01:06:34.004464,-133.281066895
18800,2016-02-11T01:06:34.293742,-132.530227661
18810,2016-02-11T01:06:34.541682,-132.125564575
18820,2016-02-11T01:06:34.747796,-138.662521362
18830,2016-02-11T01:06:34.936089,-126.657501221
18840,2016-02-11T01:06:35.123618,-129.797027588
18850,2016-02-11T01:06:35.303933,-134.095581055
18860,2016-02-11T01:06:35.486162,-137.568328857
18870,2016-02-11T01:06:35.688478,-140.841949463
18880,2016-02-11T01:06:35.870992,-135.570602417
18890,2016-02-11T01:06:36.054138,-121.965148926
18900,2016-02-11T01:06:36.238821,-131.156509399
18910,2016-02-11T01:06:36.420070,-127.888008118
18920,2016-02-11T01:06:36.597159,-126.259178162
18930,2016-02-11T01:06:36.776026,-129.291122437
18940,2016-02-11T01:06:36.987153,-128.190155029
18950,2016-02-11T01:06:37.172475,-124.261260986
18960,2016-02-11T01:06:37.354468,-132.372085571
18970,2016-02-11T01:06:37.537775,-128.042144775
18980,2016-02-11T01:06:37.722952,-132.216125488
18990,2016-02-11T01:06:37.903341,-128.653411865
19000,2016-02-11T01:06:50.798369,-124.283370972
19010,2016-02-11T01:06:51.026255,-130.844909668
19020,2016-02-11T01:06:51.219179,-130.451858521
19030,2016-02-11T01:06:51.397155,-130.096618652
19040,2016-02-11T01:06:51.585646,-128.642959595
19050,2016-02-11T01:06:51.768910,-132.24836731
19060,2016-02-11T01:06:51.988504,-130.499771118
19070,2016-02-11T01:06:52.179380,-130.848236084
19080,2016-02-11T01:06:52.367499,-131.771682739
19090,2016-02-11T01:06:52.553131,-128.26411438
19100,2016-02-11T01:06:52.736025,-125.299919128
19110,2016-02-11T01:06:52.922904,-126.623382568
19120,2016-02-11T01:06:53.104037,-130.370742798
19130,2016-02-11T01:06:53.281939,-134.158828735
19140,2016-02-11T01:06:53.462215,-124.143211365
19150,2016-02-11T01:06:53.645941,-130.524917603
19160,2016-02-11T01:06:53.838695,-125.740570068
19170,2016-02-11T01:06:54.140810,-125.063796997
19180,2016-02-11T01:06:54.414558,-130.810379028
19190,2016-02-11T01:06:54.655187,-135.025512695
19200,2016-02-11T01:06:54.842255,-123.304862976
19210,2016-02-11T01:06:55.024573,-134.692123413
19220,2016-02-11T01:06:55.211236,-130.890563965
19230,2016-02-11T01:06:55.401628,-128.719329834
19240,2016-02-11T01:06:55.592936,-128.764877319
19250,2016-02-11T01:06:56.452468,-123.841796875
19260,2016-02-11T01:06:56.635692,-125.601036072
19270,2016-02-11T01:06:56.829859,-129.529586792
19280,2016-02-11T01:06:57.049113,-123.525436401
19290,2016-02-11T01:06:57.232268,-126.910133362
19300,2016-02-11T01:06:57.416202,-129.890090942
19310,2016-02-11T01:06:57.601616,-124.858848572
19320,2016-02-11T01:06:57.786319,-124.000724792
19330,2016-02-11T01:06:57.981719,-126.701194763
19340,2016-02-11T01:06:58.168520,-130.998657227
19350,2016-02-11T01:06:58.352199,-127.791389465
19360,2016-02-11T01:06:58.544219,-127.939620972
19370,2016-02-11T01:06:58.727606,-127.625320435
19380,2016-02-11T01:06:58.972902,-127.821281433
19390,2016-02-11T01:06:59.284863,-129.463409424
19400,2016-02-11T01:06:59.530543,-130.359786987
19410,2016-02-11T01:06:59.753774,-129.624816895
19420,2016-02-11T01:06:59.944552,-126.213935852
19430,2016-02-11T01:07:00.125716,-130.789978027
19440,2016-02-11T01:07:00.311208,-128.43977356
19450,2016-02-11T01:07:00.503345,-132.126571655
19460,2016-02-11T01:07:00.677905,-120.266334534
19470,2016-02-11T01:07:00.859846,-123.567840576
19480,2016-02-11T01:07:01.050403,-125.412773132
19490,2016-02-11T01:07:01.234439,-129.193115234
19500,2016-02-11T01:07:07.134289,-129.212310791
19510,2016-02-11T01:07:07.318442,-128.78843689
19520,2016-02-11T01:07:07.506184,-130.287094116
19530,2016-02-11T01:07:07.686603,-129.257659912
19540,2016-02-11T01:07:07.875067,-123.760032654
19550,2016-02-11T01:07:08.054583,-133.95854187
19560,2016-02-11T01:07:08.235858,-132.034179688
19570,2016-02-11T01:07:08.423412,-127.798820496
19580,2016-02-11T01:07:08.600956,-126.624397278
19590,2016-02-11T01:07:08.799744,-130.959716797
19600,2016-02-11T01:07:09.080498,-131.772598267
19610,2016-02-11T01:07:09.369550,-124.429580688
19620,2016-02-11T01:07:09.603613,-128.217468262
19630,2016-02-11T01:07:09.807780,-128.967056274
19640,2016-02-11T01:07:09.987814,-124.187072754
19650,2016-02-11T01:07:10.171322,-128.312835693
19660,2016-02-11T01:07:10.364262,-132.520324707
19670,2016-02-11T01:07:10.556742,-132.820541382
19680,2016-02-11T01:07:10.746752,-125.031463623
19690,2016-02-11T01:07:10.926675,-131.690338135
19700,2016-02-11T01:07:11.113312,-121.326194763
19710,2016-02-11T01:07:11.291795,-124.056427002
19720,2016-02-11T01:07:11.477877,-127.489997864
19730,2016-02-11T01:07:11.669751,-136.596481323
19740,2016-02-11T01:07:11.853188,-117.442451477
19750,2016-02-11T01:07:12.068596,-129.880050659
19760,2016-02-11T01:07:12.259159,-127.947227478
19770,2016-02-11T01:07:12.445593,-125.747970581
19780,2016-02-11T01:07:12.631008,-135.076431274
19790,2016-02-11T01:07:12.810013,-129.527282715
19800,2016-02-11T01:07:13.564951,-138.843048096
19810,2016-02-11T01:07:13.755548,-127.503929138
19820,2016-02-11T01:07:14.011922,-127.795143127
19830,2016-02-11T01:07:14.326110,-135.351623535
19840,2016-02-11T01:07:14.576286,-131.759735107
19850,2016-02-11T01:07:14.781092,-135.828384399
19860,2016-02-11T01:07:14.964053,-121.43006134
19870,2016-02-11T01:07:15.154796,-131.150482178
19880,2016-02-11T01:07:15.336723,-131.673171997
19890,2016-02-11T01:07:15.515023,-124.563049316
19900,2016-02-11T01:07:15.702408,-123.540016174
19910,2016-02-11T01:07:15.894153,-133.315795898
19920,2016-02-11T01:07:16.081312,-129.606582642
19930,2016-02-11T01:07:16.269989,-134.434509277
19940,2016-02-11T01:07:16.460857,-123.066047668
19950,2016-02-11T01:07:16.647899,-127.493087769
19960,2016-02-11T01:07:16.835595,-129.904220581
19970,2016-02-11T01:07:17.055337,-132.142532349
19980,2016-02-11T01:07:17.245964,-128.132110596
19990,2016-02-11T01:07:17.435857,-132.75012207
20000,2016-02-11T01:07:23.484668,-126.005378723
20010,2016-02-11T01:07:23.663913,-130.687820435
20020,2016-02-11T01:07:23.844585,-129.756652832
20030,2016-02-11T01:07:24.144996,-130.015304565
20040,2016-02-11T01:07:24.443397,-129.320465088
20050,2016-02-11T01:07:24.674928,-127.056541443
20060,2016-02-11T01:07:24.866319,-129.609802246
20070,2016-02-11T01:07:25.050565,-129.877883911
20080,2016-02-11T01:07:25.232663,-128.864471436
20090,2016-02-11T01:07:25.428124,-125.165252686
20100,2016-02-11T01:07:25.608971,-134.612533569
20110,2016-02-11T01:07:25.791372,-130.038742065
20120,2016-02-11T01:07:25.971499,-129.108139038
20130,2016-02-11T01:07:26.165324,-130.868133545
20140,2016-02-11T01:07:26.351220,-134.699859619
20150,2016-02-11T01:07:26.542468,-131.46762085
20160,2016-02-11T01:07:26.731877,-127.847305298
20170,2016-02-11T01:07:26.940789,-129.892913818
20180,2016-02-11T01:07:27.124469,-128.821075439
20190,2016-02-11T01:07:27.318671,-127.610244751
20200,2016-02-11T01:07:27.503625,-124.188369751
20210,2016-02-11T01:07:27.701422,-133.268463135
20220,2016-02-11T01:07:27.885194,-121.505882263
20230,2016-02-11T01:07:28.068751,-123.250335693
20240,2016-02-11T01:07:28.258305,-135.238265991
20250,2016-02-11T01:07:28.444781,-124.975982666
20260,2016-02-11T01:07:28.626486,-127.956863403
20270,2016-02-11T01:07:28.816591,-124.385292053
20280,2016-02-11T01:07:29.098660,-132.023696899
20290,2016-02-11T01:07:29.368859,-132.020980835
20300,2016-02-11T01:07:29.613643,-121.063339233
20310,2016-02-11T01:07:29.822949,-128.556411743
20320,2016-02-11T01:07:30.002294,-129.193481445
20330,2016-02-11T01:07:30.184610,-124.793075562
20340,2016-02-11T01:07:30.374111,-131.145492554
20350,2016-02-11T01:07:31.127082,-127.775253296
20360,2016-02-11T01:07:31.320969,-125.28326416
20370,2016-02-11T01:07:31.504928,-123.317108154
20380,2016-02-11T01:07:31.694106,-124.922431946
20390,2016-02-11T01:07:31.892006,-120.074913025
20400,2016-02-11T01:07:32.094415,-125.762962341
20410,2016-02-11T01:07:32.277674,-131.477462769
20420,2016-02-11T01:07:32.463705,-122.036773682
20430,2016-02-11T01:07:32.655436,-126.25189209
20440,2016-02-11T01:07:32.840806,-127.126266479
20450,2016-02-11T01:07:33.026405,-130.097076416
20460,2016-02-11T01:07:33.213738,-129.849685669
20470,2016-02-11T01:07:33.403848,-131.301803589
20480,2016-02-11T01:07:33.591209,-124.449043274
20490,2016-02-11T01:07:33.772260,-126.084640503
20500,2016-02-11T01:07:40.025345,-126.039726257
20510,2016-02-11T01:07:40.207858,-126.600898743
20520,2016-02-11T01:07:40.400275,-126.944221497
20530,2016-02-11T01:07:40.580978,-125.967010498
20540,2016-02-11T01:07:40.769797,-123.994621277
20550,2016-02-11T01:07:40.948420,-129.211135864
20560,2016-02-11T01:07:41.131321,-130.376113892
20570,2016-02-11T01:07:41.317977,-126.301193237
20580,2016-02-11T01:07:41.503789,-129.692886353
20590,2016-02-11T01:07:41.694611,-124.913742065
20600,2016-02-11T01:07:41.901113,-125.022987366
20610,2016-02-11T01:07:42.106034,-121.374931335
20620,2016-02-11T01:07:42.290283,-128.202438354
20630,2016-02-11T01:07:42.481609,-128.490600586
20640,2016-02-11T01:07:42.666729,-125.626251221
20650,2016-02-11T01:07:42.859751,-125.536346436
20660,2016-02-11T01:07:43.044745,-128.274780273
20670,2016-02-11T01:07:43.237927,-124.459983826
20680,2016-02-11T01:07:43.428240,-127.338043213
20690,2016-02-11T01:07:43.612537,-124.902870178
20700,2016-02-11T01:07:43.793080,-127.552398682
20710,2016-02-11T01:07:44.068175,-123.64037323
20720,2016-02-11T01:07:44.380753,-120.555839539
20730,2016-02-11T01:07:44.619877,-129.175170898
20740,2016-02-11T01:07:44.824199,-123.57006073
20750,2016-02-11T01:07:45.012967,-126.314498901
20760,2016-02-11T01:07:45.206358,-123.823913574
20770,2016-02-11T01:07:45.402058,-127.338600159
20780,2016-02-11T01:07:45.594770,-123.288948059
20790,2016-02-11T01:07:45.781985,-124.423713684
20800,2016-02-11T01:07:45.973485,-124.088302612
20810,2016-02-11T01:07:46.154040,-127.058654785
20820,2016-02-11T01:07:46.341775,-129.460098267
20830,2016-02-11T01:07:46.535651,-125.946868896
20840,2016-02-11T01:07:46.729633,-125.641426086
20850,2016-02-11T01:07:46.951021,-124.25567627
20860,2016-02-11T01:07:47.136383,-122.59828186
20870,2016-02-11T01:07:47.325296,-120.259002686
20880,2016-02-11T01:07:47.513145,-124.942420959
20890,2016-02-11T01:07:47.704961,-123.291770935
20900,2016-02-11T01:07:48.626866,-123.970237732
20910,2016-02-11T01:07:48.814392,-126.625411987
20920,2016-02-11T01:07:49.118590,-124.208778381
20930,2016-02-11T01:07:49.403837,-121.713623047
20940,2016-02-11T01:07:49.648037,-125.829879761
20950,2016-02-11T01:07:49.847831,-117.247634888
20960,2016-02-11T01:07:50.038471,-134.188293457
20970,2016-02-11T01:07:50.218495,-123.401054382
20980,2016-02-11T01:07:50.406446,-126.967483521
20990,2016-02-11T01:07:50.602696,-126.902633667
21000,2016-02-11T01:07:56.571753,-128.85017395
21010,2016-02-11T01:07:56.767626,-123.73412323
21020,2016-02-11T01:07:56.985952,-118.608818054
21030,2016-02-11T01:07:57.178661,-123.283317566
21040,2016-02-11T01:07:57.360247,-126.853363037
21050,2016-02-11T01:07:57.544784,-128.373733521
21060,2016-02-11T01:07:57.729226,-127.928489685
21070,2016-02-11T01:07:57.921818,-125.648399353
21080,2016-02-11T01:07:58.113577,-129.255599976
21090,2016-02-11T01:07:58.308080,-126.442314148
21100,2016-02-11T01:07:58.493607,-121.489151001
21110,2016-02-11T01:07:58.686951,-125.063400269
21120,2016-02-11T01:07:58.896496,-130.947662354
21130,2016-02-11T01:07:59.212517,-121.904823303
21140,2016-02-11T01:07:59.502071,-124.581008911
21150,2016-02-11T01:07:59.750364,-124.387405396
21160,2016-02-11T01:07:59.944800,-120.930809021
21170,2016-02-11T01:08:00.124993,-123.66481781
21180,2016-02-11T01:08:00.309089,-128.037063599
21190,2016-02-11T01:08:00.504019,-128.080169678
21200,2016-02-11T01:08:00.690818,-121.251716614
21210,2016-02-11T01:08:00.872900,-126.405563354
21220,2016-02-11T01:08:01.061116,-129.701721191
21230,2016-02-11T01:08:01.239002,-124.66468811
21240,2016-02-11T01:08:01.418508,-122.2293396
21250,2016-02-11T01:08:01.602230,-129.574310303
21260,2016-02-11T01:08:01.784205,-125.365310669
21270,2016-02-11T01:08:02.003475,-117.567344666
21280,2016-02-11T01:08:02.187867,-129.452865601
21290,2016-02-11T01:08:02.371776,-123.020294189
21300,2016-02-11T01:08:02.565933,-119.8543396
21310,2016-02-11T01:08:02.761818,-125.626747131
21320,2016-02-11T01:08:02.952189,-124.695243835
21330,2016-02-11T01:08:03.140534,-121.0418396
21340,2016-02-11T01:08:03.331380,-124.976448059
21350,2016-02-11T01:08:03.515724,-121.556190491
21360,2016-02-11T01:08:03.695607,-127.400787354
21370,2016-02-11T01:08:03.883140,-134.954971313
21380,2016-02-11T01:08:04.211278,-125.771820068
21390,2016-02-11T01:08:04.486126,-122.700302124
21400,2016-02-11T01:08:04.722547,-127.094924927
21410,2016-02-11T01:08:04.926258,-123.009429932
21420,2016-02-11T01:08:05.112235,-124.384414673
21430,2016-02-11T01:08:05.301324,-122.540039062
21440,2016-02-11T01:08:05.487840,-122.427108765
21450,2016-02-11T01:08:06.429955,-124.918106079
21460,2016-02-11T01:08:06.614398,-131.125350952
21470,2016-02-11T01:08:06.792890,-121.482559204
